,Expected Annual Damage,Total Investment Costs,Expected Number of Deaths
0,658441540.4695907,0.0,0.8151375174497183
1,3124443233.6530476,0.0,2.2680202862910583
2,3466963902.8022795,0.0,3.937357578900283
3,3131003403.9121075,0.0,3.362614830469609
4,543617099.2661217,0.0,0.8976569277148185
5,332567598.25644994,0.0,0.39589193164938197
6,138588640.89167497,0.0,0.12226871920398778
7,2950706752.4357095,0.0,4.174457286714377
8,2698214907.8427763,0.0,2.4098063838234793
9,2177097153.8826313,0.0,1.7247549591645204
10,1750406363.6452155,0.0,1.784551700720122
11,4204883161.549496,0.0,2.613766821592591
12,1594742396.727509,0.0,3.557320089133873
13,4136619438.4423914,0.0,5.120819847781527
14,2077427921.9484806,0.0,3.4674100900520344
15,191837421.31217173,0.0,0.19624002292102374
16,4681466237.696118,0.0,6.36139942665014
17,3202391149.865219,0.0,2.2199664127207175
18,1264798470.337989,0.0,1.0704809168893648
19,3872658023.8192515,0.0,4.040949072333213
20,1486524708.0282955,0.0,1.2263832021771355
21,699111431.7562028,0.0,0.6478028342219195
22,868065589.3853936,0.0,0.7576087990742654
23,434423374.2805091,0.0,0.40005207044284086
24,186895410.64323902,0.0,0.2722784413120256
25,1663385980.5606494,0.0,2.3692930445346776
26,3100583570.782747,0.0,3.4303464789995295
27,3365492274.0699787,0.0,2.3038855576290023
28,5245653420.697195,0.0,5.8751375348404515
29,3942567168.1759925,0.0,2.7904973510879874
